player_api_id,player_name,rating
37605,Joseba Garmendia,65.57142857
37622,Mane,69.66666667
37623,Roberto,75.46153846
37631,Mario Suarez,76.91304348
37643,Oleguer,76.16666667
37645,Andrea Orlandi,64.85714286
37651,Ludovic Sylvestre,66.89473684
37653,Oriol Riera,67.91304348
37654,Paco Montanes,71.61111111
37656,Ruben,70.40909091
37657,Izidoro Gomez,65.05555556
37666,Juande,65.77272727
37667,Melli,70.84615385
37672,Victoriano Rivas Nano,71.22222222
37678,Tobias Sippel,71.04545455
37681,Josh Simpson,69
37684,Daniel de Ridder,68.77777778
37718,Sergio Fernandez,72.27272727
37721,Roberto Sousa,69.44444444
37731,Florian Heller,66
37733,Marco Kurth,63.25
37753,Francis Dickoh,65.38888889
37754,Carlos Diogo,68.66666667
37755,Stephen Dobbie,68.91666667
37756,Johan Audel,71.57142857
37760,Nikos Liberopoulos,75.25
37762,Jan Vertonghen,78.92592593
37764,Andre Ooijer,73.66666667
37767,Giuseppe Sculli,73.875
37768,Ciro Capuano,66.5
37770,Kasper Schmeichel,73.85185185
37774,Gary Harkins,66.16666667
37779,Lewis Grabban,64.65625
37780,Darren Randolph,67.70833333
37783,Edu,71.9375
37787,Joris Mathijsen,76.18181818
37789,Robbert Schilder,68.63636364
37791,Mathieu Berson,70.25
37793,Antonio Tomas,67.19047619
37798,Jan Vennegoor of Hesselink,76.625
37799,Obafemi Martins,77.63829787
37804,Nicolas Anelka,81.26315789
37806,Gil Vermouth,69.2
37811,Marco Ritzberger,53
37823,Enar Jaeaeger,63.33333333
37824,Joaquin,80.42105263
37839,Bart Deelkens,63.14285714
37841,Marc Hendrikx,61
37844,Vilmos Vanczak,66.02941176
37845,Xisco,69.75
37846,Asanda Sishuba,62.33333333
37854,Frank Boeckx,64.76470588
37856,Henri Munyaneza,62.25
37858,Jeroen Simaeys,69.88888889
37861,Landry Mulemo,64.33333333
37865,Nicky Hayen,62.25
37866,Peter Delorge,64.14285714
37868,Simon Mignolet,76.11111111
37871,Jonathan Soriano,72.96969697
37879,Marc Torrejon Moya,72.53846154
37886,Karel D'Haene,67.625
37887,Loris Reina,64.33333333
37889,Bart Buysse,63.72222222
37893,Ludwig van Nieuwenhuyze,64.71428571
37900,Sammy Bossuyt,67.0952381
37902,Stijn Meert,65.5
37903,Stijn Minne,61.75
37909,Tony Sergeant,66
37916,Miguel Robuste,65.0625
37920,Albert Riera,75.56666667
37937,Davino Verhulst,64.95238095
37943,Kristof Lardenoit,63
37944,Laurent Macquet,64.85714286
37945,Mahamadou Dissa,63
37947,Sekou Ouattara,55
37950,Gervinho,79.69767442
37952,Dieter van Tornhout,63.5
37953,Gunther Vanaudenaerde,64.08333333
37957,Sergiy Serebrennikov,67.5
37963,Jorn Vermeulen,62.52941176
37965,Birger Maertens,67.36363636
37967,Daniel Chavez,64.77777778
37968,Elrio van Heerden,68.57142857
37970,"Manuel Lara Martinez,26",64.76470588
37971,Glenn Verbauwhede,65.55555556
37972,Gregory Dufer,66.66666667
37976,Jason Vandelannoite,65.33333333
37978,Jeanvion Yulu-Matondo,66.14285714
37979,Jonathan Blondel,69.6875
37981,Kevin Roelandts,68
37983,Koen Daerden,68.44444444
37984,Mannaseh Ishiaku,70.28571429
37986,Mustapha Diallo,66.64705882
37988,Philippe Clement,69.57142857
37990,Stijn Stijnen,71.26666667
37992,Timothy Dreesen,63.16666667
37993,Yves Lenaerts,63.41666667
37996,Mustapha Riga,73
38004,Carmelo Gonzalez,71.1
38008,Txomin Nagore,66.52941176
38025,Nacho Perez,72.22222222
38035,"Fernandez Aitor Tornavaca,29",68.875
38036,Rafael Barber,65.08333333
38044,Ikechukwu Uche,75.33333333
38060,Edgar Alvarez,74.11111111
38064,Francisco Molinero,67.63157895
38065,Jose Antonio Garcia Calvo,74.5
38066,Jeff Strasser,67.6
38067,Chris Gunter,68.34482759
38071,Kevin Kyle,65
38075,Dermot McCaffrey,59.2
38076,Hamed Namouchi,62.33333333
38077,Sam Parkin,60.125
38084,Mateja Kezman,76
38092,Mark Stewart,57.63636364
38098,Andre-Pierre Gignac,77.93103448
38100,Anilton,64.875
38103,Edwin de Graaf,67.125
38108,Habib Bamogo,71.625
38111,Jeremy Henin,64.84615385
38113,Claudio Lito,67.2
38118,Nicolas Andres Cordova,71.5
38122,Adriano Russo,63.92307692
38131,Alejandro Alfaro,70.97058824
38136,Carlos Reina Aranda,70.42105263
38138,David Prieto,64.5
38139,Diego Capel,76.9375
38148,Jose Angel Crespo,66.92307692
38151,Lolo,69.73076923
38160,Marti Soler,71.52941176
38162,"Alves Justino Jorge Luiz,28",67.81818182
38167,Thomas Kleine,69.17647059
38170,Andre Mijatovic,68.08695652
38178,Juri Judt,66.33333333
38181,Stephan Schrock,67.04545455
38182,Torsten Oehrl,66.3125
38183,Christian Timm,68.25
38186,Dejan Kelhar,62.45454545
38188,Martin Lanig,69.625
38190,Stefan Reisinger,70.2
38206,Alexander Iashvili,68.5625
38212,Boubacar Diarra,65.33333333
38213,Andreas Ibertsberger,70.46153846
38215,Youssef Wasef Mohamad,73.5
38216,Jonathan Pitroipa,75.73913043
38217,Wilfried Sanou,66.66666667
38229,Bryan Ruiz,78.10810811
38230,Apoula Edima Edel,62.75
38231,Ernest Webnje Nfor,65.66666667
38233,Randall Azofeifa,66.14285714
38239,Ricardo Quaresma,80.72413793
38241,Helder Barbosa,74
38243,David Odonkor,68.5
38244,Mark van Bommel,81.15384615
38246,Christophe Gregoire,66.42857143
38247,Damir Mirvic,60.4
38248,Dario Smoje,70.25
38249,Davy De Beule,66.28571429
38251,Dominic Foley,63.1
38252,Frederic Herpoel,68
38253,Guillaume Gillet,71.41666667
38254,Jean Beausejour,72.22222222
38255,Kenny Thompson,64.61538462
38257,Nebojsa Pavlovic,67.04761905
38262,Steve De Ridder,68.13333333
38263,Aristide Bance,71.30769231
38273,Hassan El Mouataz,62.92307692
38285,Benjamin De Wilde,53
38289,Jugoslav Lazic,62.89473684
38290,Killan Overmeire,68.6
38292,Olivier Doll,66.8
38293,Joao Carlos,71.38888889
38295,Mady Saidou Panandetiguiri,61.85714286
38312,Chemcedine El Araichi,62
38318,Jurgen Sierens,63.66666667
38320,Kevin Oris,66.5
38322,Martijn Monteyne,63.625
38323,Maxime Annys,65
38327,Wouter Biebauw,63.21428571
38332,Emanuel Sarki,61.05263158
38336,Nabil Dirar,71.73913043
38337,Stef Wils,66.28571429
38339,Wouter Corstjens,62.8125
38341,Yves De Winter,66.25
38342,Bernt Evens,64.26666667
38343,Jef Delen,63.85714286
38347,Marc Wagemakers,63
38348,Michael Modubi,59.6
38349,Nico van Kerckhoven,68.5
38353,Tom van Imschoot,63.38461538
38354,Wim Mennes,64.55555556
38357,Oleg Iachtchouk,69.7
38360,Laurent Delorge,66.53846154
38362,Ariel Ibagaza,77.53846154
38363,Roland Lamah,69.61538462
38364,Sami Allagui,71.13333333
38365,Sebastien Siani,64.56521739
38366,Vadis Odjidja-Ofoe,70.72
38367,Andrija Delibasic,69.08333333
38368,Anthony Vanden Borre,70.71875
38369,Dieumerci Mbokani,76.3
38371,Bart Goor,69.5
38372,Yoshito Okubo,71
38373,Cheik Tiote,76.16666667
38378,Jonathan Legear,69.24
38379,Braulio,67.38888889
38380,Mark de Man,67.28571429
38382,Mohammed Tchite,73
38383,Mbark Boussoufa,79.69230769
38385,Nicolas Pareja,75.64285714
38388,Olivier Deschacht,71.06060606
38389,Roland Juhasz,72.16666667
38391,Silvio Proto,73.30434783
38393,Lucas Biglia,77.97297297
38395,Alberto Cifuentes,64
38398,Juan Arango,76.3
38403,Jorge Lopez,73.45454545
38406,Rafita,65.82352941
38410,Gerald Forschelet,58
38417,Ibrahima Diallo,59
38419,Mahamadou Habib Habibou,67.20588235
38423,Abdelmajid Oulmers,68.8
38424,Juanfran,77.94444444
38427,Jordi Codina,71.95238095
38431,Borja Fernandez,71.78947368
38432,Dante,79.6
38433,Borja Valero,80.33333333
38434,Damien Lahaye,55.6
38435,Fabien Camus,70.29166667
38439,Gregory Christ,63.5
38440,Joseph Akpala,69.13043478
38441,Laurent Ciman,71.88095238
38449,Miguel Pallardo,67.84210526
38451,Juanlu,67.29411765
38458,Gonzalo Rodriguez,79.47368421
38460,Diego Forlan,81.63636364
38464,Quique Alvarez,75.33333333
38467,Mariano Damian Barbosa,70.45
38468,David Fuster Torrijos,72.14285714
38469,Verza,69.95652174
38471,Manuel Victor,70.42857143
38475,Francisco Farinos,72.2
38479,Javier Calleja,70.375
38484,Juan Carlos,68.45
38489,Xisco Nadal,65.83333333
38490,Christian Vieri,78
38491,Mido,73.71428571
38492,Maniche,79.22222222
38495,Andrius Velicka,71.16666667
38497,Jim Hamilton,60
38502,Marcelinho,69.6
38504,Andre Bikey,68.83333333
38507,Nano,68.71428571
38520,Sergio Sanchez,69
38521,Nacho Monreal,76.21212121
38526,Gorka Brit,70.2
38534,Javier Flano,67.65384615
38536,Enaut Zubikarai,66.26666667
38539,Nestor Susaeta,65.61111111
38540,Gorka Elustondo,70.63636364
38546,Gorka Larrea Garcia,62.36842105
38550,Jose Javier Barkero,74.03846154
38551,Joseba Llorente,73.4
38559,Mikel Saizar,62.6
38561,Sergio Boris,68.5
38567,Nikola Zigic,70.54545455
38573,Angel Lafita,75.28
38575,Jose Movilla,71.94444444
38576,Alberto Zapater,72.82608696
38577,Ewerthon,75.625
38578,Sergio Garcia,75.94444444
38581,Corona,68.84615385
38599,Benjamin Baltes,62
38601,Theofanis Gekas,74.32142857
38604,Przemyslaw Trytko,55.46153846
38606,Jonathan Santana,69.66666667
38607,Domingos Alexandre Martins da Costa Alex,68.69230769
38608,Junior Agogo,61.33333333
38609,Stiliyan Petrov,78.81818182
38612,Adil Ramzi,66.16666667
38614,Anthony Stokes,70.96
38617,Adam Federici,70.35
38618,Marcel Seip,62.94444444
38625,Arnaud Buhler,62.5625
38626,Frederic Page,58.33333333
38628,Sven Neuhaus,65.71428571
38647,Stefan Aigner,70.65217391
38668,Philipp Heerwagen,64.8
38672,Stefan Buck,64.22222222
38697,Jonathan Woodgate,76.30434783
38699,Giuseppe Rossi,81.02702703
38700,Florent Sinama-Pongolle,72.15789474
38701,Manuel Fernandes,78.25
38703,Souleymane Diawara,75.23809524
38704,Tommy Smith,69.35294118
38711,Keith Andrews,68.85714286
38717,Mirko Vucinic,81.5
38719,Rodrigo Defendi,67.38461538
38722,Johann Vogel,69
38725,Sebastian Schindzielorz,68.5
38727,Giorgi Popkhadze,64.71428571
38728,Richard Socrier,66.66666667
38729,Leandro Cufre,70.29411765
38731,Nathan Doyle,62.20833333
38732,Hermanni Vuorinen,62.66666667
38746,Sebastian Eguren,71.78947368
38751,Ricardo Oliveira,79.88888889
38755,Ricardo Fuller,70.21052632
38759,Daniel Graham,70
38761,Derek Young,62.66666667
38762,Cristiano Doni,75.375
38763,Calum Elliot,62.85714286
38773,Danijel Ljuboja,72.70588235
38777,Jordan Remacle,68.77272727
38778,Oleksandr Iakovenko,68.08695652
38780,Goran Ljubojevic,66.5
38782,Jelle Vossen,71.82608696
38784,Wim De Decker,64.81818182
38785,Eric Matoukou,66.1
38786,Faris Haroun,67.55555556
38788,Gonzague Vandooren,63.42857143
38789,Hans Cornelis,66.85
38791,Kenneth van Goethem,61.75
38792,Kevin Vandenbergh,66.41666667
38793,Logan Bailly,69.05882353
38794,Marvin Ogunjimi,66.32142857
38795,Sebastien Pocognoli,71.56521739
38797,Sinan Bolat,70.25925926
38798,Thomas Chatelle,67.94444444
38799,Tom Soetaers,68.6
38800,Tomislav Mikulic,65.58823529
38801,Wouter Vrancken,65.28571429
38802,Steed Malbranque,72.96153846
38804,dos Santos Fabio Junior,66.75
38805,Stephan Andersen,72.20833333
38807,James Milner,79.94444444
38810,Angelos Charisteas,71.15384615
38812,Liam Miller,66.13793103
38815,Jan Kromkamp,69.42857143
38816,Kevin Kilbane,69.9
38817,Carlos Tevez,85.78947368
38818,Javier Mascherano,83.88
38820,Niko Kranjcar,77.14285714
38821,Jose Antonio Reyes,79.25
38822,Julio Baptista,76.68965517
38824,Pascal Cygan,71.5
38827,Amauri,76.96296296
38828,"Ervin Skela,30",69.75
38831,Wayne Routledge,73.88888889
38834,Ashley Cole,81.46875
38835,William Gallas,78.85
38836,Pascal Chimbonda,68.23076923
38837,DaMarcus Beasley,69.80645161
38842,Arthur Boka,73.8
38843,Ze Roberto,78.95238095
38848,Milivoje Novakovic,73.91666667
38856,Chris Eagles,70.91666667
38857,Jason Euell,66.5
38863,"Junichi Inamoto,20",71.8
38865,Colin Kazim-Richards,71.66666667
38866,Paul Lawson,63
38880,Ross Wallace,69.95652174
38886,Miguel Angel de las Cuevas,72.66666667
38887,Carlos Acuna,67.33333333
38888,Cesar Peixoto,71.04545455
38889,Juanma,68.21052632
38890,Pablo Amo,70.6
38899,Robert Huth,76.75
38900,Shefki Kuqi,67
38906,Nicolas Timmermans,62.18181818
38907,Nicki Bille Nielsen,67.21621622
38913,Orlando Engelaar,72.88888889
38915,Dragan Mrdja,70.25
38920,Cyril Thereau,74.52631579
38922,Lionel Scaloni,69.125
38932,Mariano Gonzalez,73.76923077
38938,Paul Constantin Codrea,71
38943,Marco Di Loreto,76
38945,Mario Carevic,66.23076923
38947,Mustapha Jarju Alasan,67.1
38951,Issiar Dia,69.71428571
38952,Damian Macaluso Rojas,59.2
38953,Nathan Goris,58.09090909
38956,Seth De Witte,67.80952381
38962,Sven van der Jeugt,59
38966,Lee Miller,66.94444444
38969,Yoni Buyens,68.2
38971,Marko Muslin,61
38979,Danny Buijs,63.88888889
38994,Rafael,71.26666667
38999,Euzebiusz Smolarek,70.5
39000,Martin Amedick,69.63157895
39022,Oliver Fink,68.35294118
39027,Vincent Kompany,84.14285714
39032,Sotirios Kyrgiakos,76.38461538
39045,Szabolcs Huszti,75.2
39054,Ismael Bouzid,66.54545455
39066,Roberto Damian Colautti,72.75
39069,Lukasz Gargula,68
39070,Arkadiusz Glowacki,68.54166667
39073,Geovanni,74.83333333
39079,Gary Miller,61.85714286
39081,Philip Haglund,64.25925926
39091,Goran Popov,66.86666667
39102,Ivan Trickovski,67.41176471
39105,Paulo Machado,72.375
39106,Piotr Trochowski,76.5
39107,Dean Shiels,63.85714286
39109,Charlie Adam,74.06451613
39122,Jonas,79.02857143
39136,Dusan Djuric,69.57142857
39139,Ola Toivonen,75.24137931
39141,Marcus Berg,74
39142,Henok Goitom,70.09756098
39145,Alesandro Cordaro,66.27272727
39148,Baptiste Ulens,60.83333333
39151,Roberto Mirri,63
39153,Cedric Berthelin,62.30769231
39156,Frederic Jay,63.33333333
39157,Gauthier Diafutua,54
39158,Hocine Ragued,63
39163,Dimitrios Eleftheropoulos,69.5
39170,Andrea Consigli,74.68
39180,Jose Espinal,51.5
39185,Medina Fabiano,67.16666667
39190,Adriano Ferreira Pinto,71.84615385
39191,Moris Carrozzieri,71.1
39194,Massimo Donati,71.20689655
39197,Alessio Manzoni,59.66666667
39198,Fernando Damian Tissone,73.22222222
39199,Adriano Pereira da Silva,67.08333333
39200,Luca Ariatti,67.44444444
39201,Gianpaolo Bellini,70.42307692
39203,Davide Bombardini,70.25
39204,Alex Calderoni,66.57142857
39206,Simone Loria,72.44444444
39207,Giulio Migliaccio,72.91666667
39208,Claudio Rivalta,68
39210,Jose Leonardo Talamonti,69.28571429
39211,Nicola Ventola,68.4
39213,Lasse Schoene,73.6
39215,Michael Krohn-Dehli,74.1
39218,Claudio Pani,64.33333333
39222,Davide Biondini,71.96875
39223,Andy Webster,66.5
39225,Rickie Lambert,72.52777778
39229,Cristiano Del Grosso,68.53846154
39232,Simone Pepe,76.95
39233,Gabriel Penalba,70.13636364
39264,Giuseppe Colucci,69.45
39266,Mark Edusei,66.66666667
39267,Mariano Julio Izco,71.47058824
39271,Takayuki Morimoto,70.44444444
39272,Fausto Rossini,66.75
39273,Gennaro Sardo,68.25
39274,Lorenzo Stovini,71.6
39284,Giovanni Marchese,70.42857143
39286,Michele Marcolini,71.11111111
39294,Davide Bassi,65.16666667
39297,Denilson,74.18181818
39298,Francesco Marianini,64.13333333
39299,Lino Marzoratti,63.4137931
39301,Gianluca Musacci,64.66666667
39302,Alberto Pelagotti,64.4
39303,Rincon,64.0625
39304,Dario Dainelli,74.61764706
39306,Luis Jimenez,77.7
39311,Adrian Mutu,80
39312,Matthias Lepiller,65.3125
39313,Cristiano Lupatelli,68.64705882
39314,Alessandro Potenza,70.36842105
39323,Matteo Sereni,78.125
39324,Roberto Baronio,74.2
39330,Kari Arnason,64.56521739
39331,Modibo Diakite,74.44444444
39332,Pasquale Foggia,73.2
39334,Christian Daniel Ledesma,79.03846154
39335,Stefan Gislason,66.90909091
39337,Stephen Ayodele Makinwa,73.875
39339,Veigar Pall Gunnarsson,70.16666667
39340,Massimo Mutarelli,69.5
39345,Aleandro Rosi,70.02702703
39349,Mancini,76.91666667
39350,Tomas Danilevicius,65.41176471
39351,Doni,76.36363636
39354,Emanuele Manitta,72
39357,Giovanni Pasquale,70.6
39359,Edison Mendez,71.0625
39360,"Luca Vigiani,22",70.66666667
39367,Antonio Nocerino,75.1
39376,Matteo Brighi,73.10344828
39379,Roy Beerens,72.88888889
39386,Daniele De Vezze,64.25
39388,Csaba Feher,68.125
39389,Antonio Ghomsi,62.23076923
39390,Luigi Lavecchia,68
39391,Salvatore Masiello,68.84
39393,Houssine Kharja,72.91666667
39397,Fabrizio Grillo,61.41176471
39400,Rok Straus,59.33333333
39401,Julio Sergio,71.57142857
39410,Max Tonetto,75.33333333
39415,Mariano Andujar,74.51724138
39419,Cesare Bovo,73.79411765
39420,Carlo Zotti,62.75
39422,Mattia Cassani,73.25806452
39423,Paolo Hernan Dellafiore,67.23076923
39425,Alberto Fontana,76
39426,Roberto Guana,71.28
39428,Gianni Munari,69.04347826
39429,Francesco Parravicini,62
39435,Davide Di Gennaro,68.57692308
39440,Vangelis Moras,70.04347826
39441,Bruno Cirillo,71
39444,Christian Brocchi,73.9375
39447,Marco Borriello,76.16129032
39450,Panagiotis Kone,72.91666667
39455,Sokratis Papastathopoulos,78.3030303
39462,Vasilios Pliatsikas,65.28571429
39470,Alessandro Bernardini,67.23076923
39474,Robert Acquafresca,69.78571429
39477,Stefano Sorrentino,76.19047619
39483,Tijani Belaid,63.91666667
39485,Antonio Bocchetti,63.71428571
39487,Perparim Hetemaj,73.55
39488,Igor Budan,73.53333333
39490,Paolo Castellini,67
39492,Maurizio Ciaramitaro,65.66666667
39494,Zlatko Dedic,67.66666667
39495,Andrea Gasbarroni,73.71428571
39496,Vitali Kutuzov,71.5
39498,Daniel Tozser,69.60714286
39502,Fabio Ceravolo,66.58333333
39509,Salvatore Aronica,71.19047619
39510,Andrea Campagnolo,68.36842105
39514,Ricardo Esteves,63.25
39522,Pietro Marino,61.66666667
39525,Luca Tognozzi,58.66666667
39533,Gennaro Delvecchio,68.61111111
39534,Daniele Franceschini,73.2
39535,Christian Maggio,77.16216216
39537,Ruben Olivera,70.37037037
39538,Andrea Parola,67.875
39539,Mirko Pieri,68.6
39540,Fabio Quagliarella,79.14285714
39541,Christian Terlizzi,69.76
39549,Luca Antonini,71.96875
39555,Ignazio Abate,76.05263158
39556,Daniele Corvia,69.38095238
39557,Francesco Cozza,77.2
39559,Mario Frick,70.5
39562,Abdoulay Konko,74.93548387
39565,Vedran Runje,73.33333333
39566,Alex Manninger,73.42307692
39567,Nicola Pavarini,65.21428571
39569,Leandro Rinaudo,70.04166667
39573,Olivier Renard,68.66666667
39575,Eric Deflandre,66.33333333
39578,Karel Geraerts,68.54166667
39580,Mohamed Sarr,72
39584,Stipe Pletikosa,75.04761905
39591,Axel Witsel,76.86363636
39594,Frederic Dupre,65.6
39599,Federico Marchetti,79.76923077
39609,Martin Lejsal,68.5
39618,Marouane Fellaini,78.875
39621,Gianluca Comotto,69.52631579
39622,"Diego De Ascentis,23",74.5
39625,Mustapha Oussalah,65.29411765
39627,Nuno Andre Coelho,71.34615385
39629,Rogerio Matias,61
39631,Steven Defour,76.51724138
39633,Haouliais Axel Cedric Konan,67.6
39638,Erjon Bogdani,66.54545455
39643,Andrea Coda,72.96969697
39644,Gaetano D'Agostino,75.13636364
39646,Igor Djuric,53
39653,Schumacher,61.77777778
39658,Manuel da Costa,72.25
39659,Robert Malcolm,64
39660,Derek Riordan,69.63636364
39669,Sasa Papac,71.5
39670,Filip Sebo,64.25
39694,Michele Ferri,65.70833333
39696,Paolo Bianco,67.45
39699,David Baiocco,69.57142857
39701,Fabio Caserta,68.63157895
39702,Cesar,65.33333333
39706,Giuseppe Mascara,72.27272727
39711,Nery Castillo,72.69230769
39713,Ciro Polito,66.57894737
39714,Cristian Silvestri,67.4
39719,Juan Vargas,76.79310345
39721,Davide Mandelli,72.5
39722,Davide Moro,65.85714286
39725,Bogdan Lobont,73.95238095
39726,Guglielmo Stendardo,74.48
39729,Luciano Zauri,69.76923077
39731,Sebastiano Siviglia,73.66666667
39732,Dario Knezevic,68.8
39734,Ivica Iliev,66.55555556
39735,Haruna Babangida,65.16666667
39738,Antonio Barilla,66.03333333
39743,Alberto Maria Fontana,62.28571429
39744,Andrea Ardito,71
39745,Elvis Abbruscato,70.35714286
39749,Alexandre D'Acol,63.2
39752,Roberto Stellone,71.16666667
39762,Alessandro Budel,69.15625
39763,Alessandro Agostini,68.88461538
39769,Tommaso Berni,64.81818182
39772,Leon Benko,64.83333333
39774,Lucio,81.72727273
39782,Mehmet Topal,76.94117647
39792,Arda Turan,82.85294118
39793,Hasan Kabze,71
39796,Timo Rost,71.8
39798,Tomasz Bandrowski,62.86666667
39801,Zoltan Szelesi,67
39805,Sergiu Marian Radu,69.90909091
39810,Kevin McKenna,68.9
39828,"Nico Herzig,19",66.83333333
39834,Sergio Pinto,71.89285714
39837,Marius Ebbers,68.30769231
39840,Jan Schlaudraff,75.77777778
39841,Andreas Beck,73.44444444
39842,Bernd Nehrig,66.26086957
39843,Daniel Imhof,66.14285714
39844,Dennis Grote,66.25
39846,Filip Trojan,68.36363636
39847,Ivo Ilicevic,72.70833333
39848,Joris van Hout,63.75
39854,Xavi Hernandez,87.63636364
39859,Jimmy Hempte,63.25
39871,Benjamin Delacourt,62.33333333
39875,Adnan Custovic,67
39878,Daan van Gijseghem,65.66666667
39890,Mark Volders,65.2
39892,Marcel Maltritz,71.8125
39896,Romain Haghedooren,57
39898,Philipp Boenig,65.75
39901,Tommy Bechmann,67.08
39902,Zvjezdan Misimovic,80
39931,Lance Davids,62.5
39940,Denni Avdic,65.73076923
39962,Fernando,74.57142857
39963,Wendel,73.33333333
39965,Paul Baysse,69.80952381
39967,"Gerald Cid,18",67.8
39968,Gabriel Obertan,69
39971,Larsen Toure,63.55
39977,Peter Franquart,62.83333333
39978,Alou Diarra,76.5
39979,Kim Kaellstroem,77.31034483
39980,Jeremy Berthod,70.5
39982,Patrick Mueller,74.75
39984,Yacine Hima,59
39987,Loic Remy,77.96551724
39989,Gregory Coupet,81.16666667
39990,Jeremy Toulalan,82.27272727
39991,Peguy Luyindula,69.02941176
39993,Benoit Pedretti,74.30434783
39994,Daniel Niculae,69
39995,Frederic Thomas,70.18181818
39996,Jean-Pascal Mignot,73.44444444
39997,Jean-Sebastien Jaures,71.14285714
39999,Kevin Lejeune,64.125
40001,Michael Ciani,75.36666667
40004,Hassan Yebda,71.26086957
40005,Abdoulaye Faye,72.2
40006,Benoit Assou-Ekotto,75.79166667
40007,Jonathan Martins-Pereira,65.26086957
40008,Mounir Diane,62.25
40009,Nenad Kovacevic,69.07142857
40010,Razak Boukari,68.375
40011,Marco Ramos,63.77777778
40012,Adil Hermach,67
40013,Gregory Vignal,68
40014,Sebastien Chabbert,66.28571429
40015,Mohamed Diame,71.64705882
40016,Milan Bisevac,76.26086957
40017,Lesly Malouda,58.4
40018,Kevin Monnet-Paquet,68.84615385
40020,Renato Civelli,72.33333333
40021,Fabrice Begeorgi,61.23076923
40022,Ronald Zubar,69.09090909
40025,Leyti N'Diaye,67.6
40044,Garry Bocaly,70.73684211
40049,Modeste M'Bami,71.5
40054,Olivier Occean,68.79166667
40055,Robert Koren,72.30434783
40060,Mathieu Valbuena,80.19230769
40068,Knut Olav Rindaroey,67.51612903
40080,Toni Kallio,66.375
40093,Per Nilsson,71.68
40094,Rune Almenning Jarstein,71.33333333
40100,Alexander Tettey,73.13793103
40103,Daniel Omoya Braaten,70.54545455
40108,Per Ciljan Skjelbred,73.975
40128,Zatyiah Knight,60.5625
40132,Paul McShane,69.09090909
40133,John Stewart,61
40137,Chris Humphrey,62.6
40139,Guilherme Siqueira,73.80645161
40148,Enzo Perez,78.41935484
40153,Rob Wielaert,68.31578947
40159,Przemyslaw Kazmierczak,67.95652174
40161,Theo Lucius,67.66666667
40164,Dorvalino Alves Maciel Lino,71.21428571
40165,Pablo Osvaldo,77.225
40176,Chinedu Obasi,74.11538462
40180,Pedro Correia,62.17647059
40181,Miguelito,66.5
40182,Joao Coimbra,65.30769231
40184,Miguel Fernandes Vieira Hugo,69.63636364
40186,Mario Felgueiras,66.5
40187,Silvestre Varela,76.44444444
40189,Yannick Djalo,71.24137931
40190,Tinga,74.53333333
40193,Vieirinha,77.55172414
40196,Fernandinho,81.05
40197,Brandao,72.7037037
40198,Elano,77.08
40203,Ciprian Marica,72.72727273
40220,Razvan Rat,73.22580645
40274,Birkir Bjarnason,66.63888889
40281,Arni Gautur Arason,69.83333333
40290,Christian Grindheim,69.33333333
40295,Alexander Mathisen,62.21875
40341,Petter Andersson,69.8
40383,Sergei Kornilenko,72.23076923
40428,McDonald Mariga,69.60869565
40433,Tarmo Neemelo,60
40444,Viktor Elm,70.125
40451,Ari,76.42857143
40454,Shpetim Hasani,63.53846154
40466,Helgi Valur Danielsson,64.31578947
40487,Emir Bajrami,68.4
40495,Andreas Johansson,66.37931034
40499,Patrik Ingelsten,65.47619048
40501,Adrian Gonzalez,71.52380952
40520,Herve Kage,67.3
40521,Sven Kums,71.11764706
40523,Daniel Larsson,67.03030303
40524,Gerard Lifondja,56
40536,Behrang Safari,69.2173913
40537,Jeremy Pied,70.34615385
40543,Matthieu Chalme,73.375
40544,Nicolas Plestan,69.42857143
40548,Craig Cathcart,68.13636364
40549,Kevin Olimpa,63.4
40558,Pape Modou Sougou,71
40563,David Vaughan,71
40565,Danny Guthrie,70.77777778
40568,Adam Hammill,67.03703704
40570,Charles Mulgrew,69.5
40574,Andy Griffin,65.76923077
40581,Lee Camp,68.76923077
40583,Scott Flinders,63.625
40599,Joan Capdevila,73.80952381
40600,Daniel Kome,70
40601,Bosko Jankovic,74.27777778
40602,John Ruddy,73.51724138
40603,Konstantinos Katsouranis,74.85
40604,Rui Patricio,79.24242424
40605,Ronny,72.34615385
40606,Miguel Garcia,68.36363636
40607,Polga,77
40608,Miguel Veloso,78
40610,Nelson,70
40621,Gabriel Paletta,75.6969697
40624,Patrick Boyle,61
40631,Jan Blazek,61.5
40636,Luis Suarez,85.275
40648,Antonio Adan,70.29411765
40651,Ben Turner,67
40656,Francesco Bolzoni,68
40657,Julien Faussurier,64.21052632
40659,Anthony Mounier,75.26315789
40661,Moises Moura,72.2
40662,Rochdi Achenteh,66
40668,Pedro Mosquera,68.55
40670,Jasper Waalkens,62
40672,Francisco Casilla,72.61904762
40675,Lluis Sastre,65.95454545
40676,Jean Calve,65.90909091
40677,Ibrahima Sory Camara,66.66666667
40679,Jerry Vandam,61.75
40680,Antonio Geder,72
40681,Paulo Andre,72.31578947
40683,Ludovic Baal,68.6
40685,Mathieu Coutadeur,72.75
40686,Jonathan Biabiany,76.31034483
40687,Cyriaque Louvion,66.125
40692,Sandy Paillot,65.33333333
40695,Ryan Shawcross,75.48
40701,Damien Plessis,65.94736842
